label,text
benign,New Generation forwarded by phillip k allenhouect on pm kristian j lande pm to christopher f calgerpdxectect jake thomashouectect frank w vickershouectect elliot mainzerpdxectect michael mcdonaldsfectect david parquetsfectect laird dyersfectect jim buerklepdxectect jim gilbertpdxectect terry w donovanhouectect jeff g slaughterenrondevelopmentenrondevelopment ed clarkpdxectect cc tim beldenhouectect robert badeerhouectect matt motleypdxectect phillip k allenhouectect subject new generation sorry report as of august
benign,Get Norton System Works Professional for $29.99 (a $300 value) image nci marketing web alert imagephillip norton systemworks professional edition get it today for off the combined retail value image the complete problemsolving suite for home users and small businesses it protects your pc against virus threats optimizes performance cleans out internet clutter provides quick and easy system recovery clones and upgrades computers and sends and receives faxes image this featuredpacked suite of products includes norton antivirustm protects your pc from virus threats norton utilitiestm optimizes pc performance solves problems norton cleansweeptm cleans out internet clutter norton ghosttm clones and upgrades your system easily goback by roxiotm provides quick and easy system recovery winfax basictm sends and receives professionallooking faxes image a combined retail value for only image free shipping image click here for image on this exciting offer image this offer is limited to stock on hand so hurry before theyre gone image free shipping applies to standard shipping only priority shipping available for an additional fee our products are usually shipped in an attractive sturdy plastic storage case instead of retail boxes or jewel cases product pictures shown are for display purposes only image you are receiving this special offer because you have provided permission to receive third party email communications regarding special online promotions or offers if you do not wish to receive any further messages from network commerce please click here to unsubscribe any thirdparty offers contained in this email are the sole responsibility of the offer originator copyright network commerce inc
benign,San Juan Index forwarded by phillip k allenhouect on pm from phillip k allen am liane as we discussed yesterday i am concerned there may have been an attempt to manipulate the el paso san juan monthly index it appears that a single buyer entered the marketplace on both september and and paid above market prices for san juan gas at the time of these trades offers for physical gas at significantly to cents lower prices were bypassed in order to establish higher trades to report into the index calculation additionally these trades are out of line with the associated financial swaps for san juan we have compiled a list of financial and physical trades executed from september to september these are the complete list of trades from enron online eol enrons direct phone conversations and three brokerage firms amerex apb and prebon please see the attached spreadsheet for a trade by trade list and a summary we have also included a summary of gas daily prices to illustrate the value of san juan based on several spread relationships the two key points from this data are as follows the high physical prices on the th th are much greater than the high financial trades on those days the spread relationship between san juan and other points socal northwest is consistent between the end of september and october gas daily it doesnt make sense to have monthly indices that are dramatically different i understand you review the trades submitted for outliers hopefully the trades submitted will reveal counterparty names and you will be able to determine that there was only one buyer in the s and these trades are outliers i wanted to give you some additional points of reference to aid in establishing a reasonable index it is enrons belief that the trades at and higher were above market trades that should be excluded from the calculation of index it is our desire to have reliable and accurate indices against which to conduct our physical and financial business please contact me anytime i can assist you towards this goal sincerely phillip allen
benign,"Re: Enron's March Basdeload Fixed price physical deals as of 2/27
		/01 Attachment is free from viruses. Scan Mail forwarded by phillip k allenhouect on am lianekuchermcgrawhillcom on pm to annebikeenroncom cc phillipkallenenroncom subject re enrons march basdeload fixed price physical deals as of attachment is free from viruses scan mail sorry the deadline will have passed only enrons deals through yesterday will be included in our survey annebikeenroncom on pm to liane kucherwashmagnewsmagnews cc subject re enrons march basdeload fixed price physical deals as of attachment is free from viruses scan mail we will send it out this evening after we calc our books probably around pm anne lianekuchermcgrawhillcom on pm to annebikeenroncom cc subject re enrons march basdeload fixed price physical deals as of attachment is free from viruses scan mail anne are you planning to send todays bidweek deals soon i just need to know whether to transfer everything to the data base thanks liane kucher"
benign,RE: I want my MTV ? someones got too much time original message from ward kim s houston sent friday august am to kwardhoustonrrcom tycholiz barry ermis frank reitmeyer jay arnold john vann suzanne polsky phil subject fw i want my mtv original message from melissa reese mreesecmsenergycomenron mailtoimceanotesmelissareesecmreesecmsenergyecomeenronenroncom sent friday august am to ward kim s houston subject fw i want my mtv funny forwarded by melissa reesemstcms on am corey ayers am to sean e saskomstcmscms eric s crabtreemstcmscms tim l spurlinmstcmscms patrick j grimesmstcmscms curt j lizzimstcmscms chadd mooremstcmscms ken skaermstcmscms scott biscoemstcmscms melisa d richardsonmstcmscms melissa reesemstcmscms cc subject fw i want my mtv this fits our conversation this morning forwarded by corey ayersmstcms on am johnson todd toddjohnsonelpasocom on am to cayerscmsenergycom cayerscmsenergycom cc stouchstonenatsourcecom stouchstonenatsourcecom subject fw i want my mtv i want my i want my eol i want my i want my eol i want my i want my eol i want my i want my eol now look at them market makerss thats the way you do it you buy the nat gas on that eol that aint tradin thats the way you do it buying for nothin and your commissions for free now that aint tradin thats the way you do it lemme tell ya them guys aint dumb maybe get a blister on your index finger maybe get carpal tunnel we got keep the spreads real tight nationwide delivieries we got to move these molecules we got to move these electricities the enron trader with the fifteen flat screens yeah buying sellin he dont care that enron trader got his own jet airplane that enron trader hes a millionaire we got keep the spreads real tight nationwide delivieries we got to move these molecules we got to move these electricities i shoulda learned to get out on the web i shoulda learned they have it hyped in the press look at that volume they are the market share leader i cant understand why the stocks under distress and hes up there whats that no nymex noises every one wants one even dynegy oh that aint workin thats the way you do it buyin for nothin get your commissions forf ree i want my i want my eol i want my i want my eol i want my i want my eol this email and any files transmitted with it from the elpaso corporation are confidential and intended solely for the use of the individual or entity to whom they are addressed if you have received this email in error please notify the sender
benign,ConEd Lakewood Deal (PJM East) harry iris and brandon i asked coned if they were prepared to hear our offer to buy peaking capacity from the lakewood expansion they are in the midst of preparing a draft term sheet for purchasing the outputtolling so well have to wait to see the parameters of sale i also asked if they would like to see pjm west synthetic toll offer from us unfortunately no to the extent it matters the online date is now set for late so they would like to see our offer for a jan start date given that these guys are doing a real comparison against bricks and mortar we would be looking at a million option premium for mw kwmo over a threeyear term million for a fouryear term i would hope we could be able to find a way to hedge the risk of too many hours killing us is there any cap we could buy to protect our downside risk here and still make this deal attractive the heat rate call is struck at
benign, forwarded by john arnoldhouect on am enron north america corp from dutch quigley am to john arnoldhouectect cc subject
benign,FW: Cal04 original message from hoese brad bradhoeseconectivcomenron sent thursday november am to arnold john subject cal john we need to sell you day cal and buy it from another counterparty sorry about the confusion brad
benign,RE: Daily Direct Cash Flow susan my bad maybe the payment combines two williams entities and that would explain why they amount exceeds our invoice amount shielah angelo gave me your name as a contact that could help with regard to cash inflows please provide detail about the cash inflow from williams on specifically which williams companys provided the payment thanks original message from bailey susan sent thursday march pm to dicarlo louis subject re daily direct cash flow louis i have entered into the demand log the cash payment information for the counterparties listed below i have one question according to the cash flow report the payment is noted from williams energy services company do we know for a fact that the monies relate to enas relationship with williams production rmt susan original message from dicarlo louis sent thursday march pm to bailey susan cc shackleton sara subject daily direct cash flow file daily direct cash flowxls the above attached file contains validation of payment from cross oils on for the full demand letter amount san diego gas electric on for the full demand letter amount stone energy corporation on for the full demand letter amount williams production rmt on for an amount considerably larger than the demand letter amount m paid vs demand please update the demand letter log to reflect that their payment was received no termination letter will go to these cps at this time thanks louis r dicarlo ena gas structuring phone email louisdicarloenroncom
benign,Rare Petrus and Turley at winebid.com welcome to winebidcoms newest auction which includes a special auction of rare wines from turley wine cellars both auctions begin closing sunday nov at pm us eastern time turley wine cellars makes some of californias most admired wines and we are pleased to offer new releases and library wines from including neverbeforereleased magnums we have petite syrah zinfandel and alban vineyard roussanne a new release made of percent alban vineyard fruit find them here if a kingsized bottle of wine fit for a king is what youre looking for find the imperial of petrus offered here its part of a stunning collection of wines from california france and australia most of which earned at least points from critics included are many vintages of petrus from including petrus a parker perfect point wine other parker s offered are lafite rothschild and bryant family vineyard cab find them here tuscans are hot find them here from the extraordinary vintage along with stars from the piedmont this collection of topranked italian vino rosso includes magnums and doubles of such hedonistic reds as solaia p antinori which wine spectator rated points and named the of the top wines of find them here petrus lynchbages figeac talbot hautbailly palmer we offer these bordeaux from the vintage which makes them outstanding wines from an outstanding vintage robert m parker jr awarded the petrus points and called it a colossal wine and about the talbot parker wrote that he couldnt recall a more satisfying or complex talbot than the find them here a special note beginning sunday oct winebidcom will host a special twoweek benefit auction for family winemakers of california an association of wineries and winerelated businesses all proceeds go to family winemakers an important voice in the california wine industry the wine on offer comes from member wineries from araujo and arrowood to shafer and turley wine cellars along with many magnums there also are and liter bottles the auction previews the associations th annual tasting event called tasting to be held nov at fort mason in san francisco if you click on a link in this email and it doesnt open properly in your browser try copying and pasting the link directly into your browsers address or location field forget your password to be removed from the mailing list click here be sure to visit the updates page for policy changes
benign,TRV Notification:  (NG - Price P/L - 10/11/2001) the report named ng price pl published as of is now available for viewing on the website
benign,RE: done original message from arnold john sent wednesday october am to rangel ina subject can you make a reservation for at vallones at today
benign,Organisational Announcement - Introducing Enron Global Markets as evidenced by an exceptionally strong performance in the second quarter enrons wholesale energy businesses in north america and europe continue to experience tremendous growth the opportunities to continue to grow our natural gas and power businesses have never been better and it is critical to enrons future success that we remain focused on expanding these busines ses and maintaining the strong momentum we have in these markets it is equally important that we continue to develop new businesses outside of gas and electricity which can make significant contributions to our earnin gs growth we have made significant progress in developing these businesses i n north america europe and most recently in our new net works business unit included in these global businesses are our efforts in crude and products coal emissions insurance currency equity trading interest rates credi t trading paper and pulp and metals while significant progress has been made in these efforts we need to accelerate the growth of these new businesses while continuing to aggressively expand our core gas and electricity businesses in north americ a and europe in order to accomplish these two objectives and to capitalize on the increasingly global opportunities in these new businesses we are today announcing the formation of a new business unit enron global markets this new business unit will focus on markets and commodities which are global in scope but outside our traditional gas and power markets this new core business unit will operate in parallel with and in close coordination with the north american and european businesses enron global markets will be headed by mike mcconnell president and chief executive officer and jeff shankman chief operating officer they will report to mark frevert who will be chairman of enron global markets mark mike and jeff will comprise the office of the chairman for enron global markets included in this new business unit and reporting to the office of the chairman will be the following businesses and their leaders global crude and products john nowlan coal george mcclellan currency equities interest rate and agricultural trading gary hickers on insurance and weather jere overdyke enrons metals business and enron creditcom will remain the responsibil ity of enron europe the paper and pulp business will continue to reside in nor th america with the departure of mike mcconnell from enron net works we are pleased t o announce the following appointments in that business unit jeff mcmahon president and chief operating officer louise kitchen chief commercial officer philippe bibi chief technology officer jeff louise and philippe along with greg whalley will comprise the offi ce of the chairman for enron net works with jeff shankmans departure from enron north americas natural gas operation all of jeffs direct reports will report to john lavorato we are also pleased to announce the following changes to the enron north america office of the chairman john lavorato will join the ena office of the chairman as chief operating officer dave delainey will assume the rol e of president and chief executive officer mark frevert will retain his rol e as chairman of enron north america in addition to his role as chairman of both enron global markets and enron europe please join us in congratulating everyone in their new assignments and in supporting the new enron global markets organisation
benign, dec jan
benign,Re: Approval for Plasma Screens bob activate plan b no money from john wish i had better news phillip
benign, ed how does ellie like the ranch is she adjusting ok phillip allen
benign,KCS VPP forwarded by john arnoldhouect on am from ross prevatt am to john arnoldhouectect cc subject kcs vpp
benign,Re: Job Opportunities from IDRC take me off your mail list joboppsidrcorg on pm to jarnoldeienroncom cc subject job opportunities from idrc idrc job opportunity posting date received september position property director company regus business centre corp location northeast usa for complete details go to to see all job postings go to
benign,GOOD ADVICE attached is some good advice from den colin powell that i thought i would share i hope you find it as impactful as i did cheers casey jones mercator partners llc thoreau street concord ma office fax mobile atthtm casey jonesvcf powell on leadershippps
benign,RE: ene can you buy more please original message from piasio stephen fi stephenpiasiossmbcomenron sent monday october pm to enronjohn arnold subject ene i just bought ene at i think its called opportunity
benign,Fwd: The Texas Version of Survivor forwarded by shanna husserhouees on am lhusseraolcom on pm to shusserenroncom cc subject fwd the texas version of survivor returnpath aruthaaolcom from aruthaaolcom fullname arutha messageid adcffcaolcom date wed dec est subject the texas version of survivor to terriaolcom finnttfaolcom cgolmonaolcom lisabgrubbsaolcom choosieraolcom lhusseraolcom cktlazaolcom kleyserredriverbanknet amasdenhotmailcom insaneaolcom vmillerhotmailcom lamaolcom mollyemonaolcom onealaolcom tarverbellsouthnet swilliaolcom mimeversion contenttype multipartalternative boundaryparteaefcboundary contentdisposition inline xmailer unknown sub texas survivor network television is developing a texas version of survivor the popular tv show contestants must travel from amarillo through fort worth dallas houston college station san antonio through san marcos and lubbock and back to amarillo driving a volvo with a bumper sticker that reads im for gore im gay and im here to take your guns the first to complete the round trip is the winner this email was cleaned by emailstripper available for free from
benign,Re: jacques i am out of the office for the rest of the week have you ever seen anyone miss as much work as i have in the last weeks i assure you this is unusual for me hopefully we can sign some documents on monday call me on my cell phone if you need me phillip
benign,"Grab a seat, and join me for my dinner with Bill Gates david coursey grab a seat and join me for my dinner with bill gates on the eve of windows xps launch i joined other journalists for a private dinner with the chairman and chief software architect of microsoft we had one thing in common when bill talks we write about it and on this night he was talking and just to us heres part one of what bill had to say news analysis patrick houston will the patriot antiterrorist bill betray us a new antiterrorism law which significantly expands law enforcement powers is speeding into law so now well see whether congress with our assent acted wisely or whether we allowed fear to lead us astray plus hey dont overlook this new linux upgrades too daimlerchrysler talks up telematics expert advice greg shultz want to transfer your old files to windows xp no sweat moving files and settings from your old computer to your new xp system doesnt have to take all dayif you follow these guidelines greg leads you stepbystep through the entire process john morris and josh taylor beyond the hype see what xp has to offer in our full review the birth of microsofts newest operating system was arguably the mosthyped os launch all of time whats behind the noise josh and john offer up an indepth look at windows xp along with a roundup of this weeks reviews david berlind serious about security better double your options think user ids and passwords are adequate think again those singlefactor security systems are quite vulnerable add a second element such as an id card and the solutions more secure david looks at the promiseand the difficultiesof twofactor security preston gralla no more plain jane easy ways to jazz up your web site everyone wants a greatlooking web site but not everyone can create snazzy animations images and menus worry not preston rounds up easytouse programs that will make your site sing crucial clicks make sure you see these features on zdnet today emc changing tack red cross solicitation is a trojan horse whats the future of linux elsewhere on zdnet get free downloads for it pros at techrepublic need a new job browse through over tech job listings ebusiness update content management systems grow up access your computer from anywhere with gotomypc check out the latest price drops at computershoppercom anchordesk comes to you free of charge as a service of zdnet on its companion web site anchordesk includes full details on the stories you see above plus latebreaking news links to indepth information and much more visit to subscribe unsubscribe or make changes to your subscription please go to we are sending this news alert to the address pallenenroncom please make sure to provide this address in all your email messages to us thanks copyright zd inc zdnet is a registered service mark of zd inc zdnet logo is a service mark of zd inc"
benign,Re: Global Ids monique sanchez jay reitmeyer randy gay matt lenhart
benign,"Re: BMC Update, clarification thanks chaz for the response what i am looking for in question purchase commitment is did i convey the info correctly re what bmc will accept from enron to allow the ebs deal to close from notes to the net works directors and bob mcauliffe i have copied the following statements into the space below the pricing is applicable if ebs gets their deal done and you are willing to provide some form of commitment at least in writing either email or letterhead to purchasing a bmc product in for example if randy matsons team chose the bmc solution at the conclusion of their current testing they could lock in the discount at by sending an email or other form of written communication committing to the purchase in the preference would be to get the buy done by end of st qtr if possible this would be sufficient commitment for bmc to go forward with their purchases of ebs solutions currently proposed to bmc is this correct the way i have presented it to networks will their replies work for you if completed as requested above i didnt want to put you in a bind when i told the networks teams what bmc would feel is acceptable proofofcommitment nor did i want to have to go back to the net works group and change the requirements ive got another note to send you in a minute or so from doug cummins thank you jeff chaz vaughanenron communications pm to jeff youngfleshnaenronenron cc stephen morseenron communicationsenron communications subject re bmc update jeff thank you for your efforts on the bmc deal we are making real progress here are the answers to your questions how much do they want you to guarantee them in bmc revenue mm in software and mm in maintenance and professional services are you still looking at a mm tcv over years no our current tcv over years is mm have i properly conveyed the accepabletobmc method of proving purchase commitment from enron not sure what you mean here your note re getting the profnl svcs contract signed says it has to be done by pm the thwhat if you dont get it until the morning of the th we prefer the th but if we cant get it until the th that will work please let me know if you have any other questions i will call you tomorrow to touch base thanks chaz vaughan enron broadband services smith street houston tx ph cell fax chazvaughanenronnet jeff youngfleshenron pm to stephen morseenron communicationsenron communications chaz vaughanenron communicationsenron communications cc jennifer medcalfnaenronenron brad nebergallenron communicationsenron communications eric mertenenron communicationsenron communications subject bmc update stevechaz i have taken your ebs professional services contract through our contracts folks and we have ended up with it now being in ebs contracts dept wone of your attorneys our contracts director tom moore and i spoke weric merten pdx early this afternoon and he now has the contract ebs may have some intellectual property issues related to ownership of bmc consultantdeveloped materials while being paid by enron eric is in the drivers seat with the contract at this point i have sent notes to all of the net works directors currently engaged in one form or another with bmc product andor personnel in it they have been requested to help us understand our opportunity from a number of angles applications considered attractiveness of the new pricing attractiveness of the bmc flexibility wregard to purchase commitment etc in addition i have reiterated the time urgency i have followed up the note wtelephone calls messages to all of them doug cummins randy matson bob martinez jim ogg and bruce smith i am meeting with bob martinez on wednesday at pm matson ogg and smith have me in their voicemailbox cummins was in a meeting and he said he would call me back would either one of you please let me know what bmc wants ebs to do for them how much do they want you to guarantee them in bmc revenue are you still looking at a mm tcv over years have i properly conveyed the accepabletobmc method of proving purchase commitment from enron your note re getting the profnl svcs contract signed says it has to be done by pm the thwhat if you dont get it until the morning of the th i will call you to follow up on this note thank you jeff youngflesh"
benign,Re API for Enron Online here is another request for a direct eol data feed we should figure out how we want to respond to such inquiries i have never heard of this company before dave forwarded by dave samuelshouect on pm graham mansfield gmansfieldkalaharicouk am to davesamuelsenroncom davesamuelsenroncom cc subject re api for enron online good day to you i would like to introduce myself and my company kalahari ltd is a uk based software company that has for the past years been supply pricing software to the financial markets over the past year we have been branching out into the energy markets and are currently working for a number of uk based electricity companies one such company london electricity has asked us to produce software to filter and highlight online trading prices this allows them to see only the best price in the market for any one product at a time this is due to the sudden explosion of internet based price delivery systems to enable us to acieve their requirements we require an api to the relative online trading systems today i spoke to a gentlemen in your call centre who gave me your contact details could you please advise me if you do indeed publish an api to your internet trading platform and if so how do i go about getting it we would of course be prepared to sign a non disclosure agreement in this respect i look forward to hearing from you in due course with kind regards graham mansfield deputy managing director kalahari limited tel fax wwwkalaharicouk the information in this internet email is confidential and may be legally privileged it is intended solely for the addressee access to this internet email by anyone else is unauthorised and any disclosure copying distribution or any action taken or omitted to be taken in reliance on it is prohibited and may be unlawful any views expressed in this message are those of the individual sender except where they are stated to be the views of kalahari ltd
benign,"=?ANSI_X3.4-1968?Q?Enron=01,s_Entry_Into_Global_Metals_Market?= this morning we announced an offer to acquire londonbased mg plc one of the worlds leading metals marketers for million we have been monitoring the global metals market for several years and we believe that now is the right time to enter this billion market we are confident that our successful business model which we have proven in the natural gas and electricity markets gives us a tremendous advantage in a market that i s undergoing fundamental change our offer to acquire mg plc has been unanimously recommended by mg plcs board of directors and we expect to close the transaction by early third quarter of this year following shareholder and customary regulatory approvals mg plc is a leading independent company in global nonferrous metals tradin g and marketing and the only such company that is publicly traded headquartered in london with major offices in new york and frankfurt mg pl c has employees in countries it is the worlds leading copper merchant one of the top three merchants of copper concentrates and nickel and a leading european merchant of recycled metal other products that mg plc markets include aluminum lead tin zinc brass and stainless steel this transaction provides enron with access to new customers and enables crossmarketing opportunities we plan to sell enron energy products to mg plc customers and offer bundled products combining metals and power outsourcing enron will help producers and consumers manage the risks inherent in volatile raw materials and energy markets and we will improve commodity prices for both buyers and sellers mg plcs existing marketmaking capabilities and market knowledge provid e an immediate platform upon which to overlay enrons proven ability to offer innovative ecommerceenabled services to commoditybased industries our new metals business will be integrated into our wholesale business by enron europe ceo john sherriff who will work closely with enron net works ceo gr eg whalley"
benign,RE: the candidate we spoke about this morning... adrianne i cannot download his resume please resend phillip original message from engler adrianne sent monday october am to allen phillip k subject the candidate we spoke about this morning phillip this is the candidate i spoke with you about this morning brent currently works in our london office as an analyst and is looking to come over to the houston office we would like to get him into the november st interviews his contact information is on the resume but here is his number as well for a london line direct to brent dial thank you adrianne x the resume is attached
benign,Natural Gas Customers forwarded by phillip k allenhouect on pm scott neal pm to phillip k allenhouectect hunter s shivelyhouectect elsa villarrealhouectect thomas a martinhouectect cc subject natural gas customers forwarded by scott nealhouect on pm jason moore am to scott nealhouectect cc joel henenbergnaenronenron mary g gosnellhouectect subject natural gas customers attached please find a spreadsheet containing a list of natural gas customers in the global counterparty database these are all active counterparties although we may not be doing any business with them currently if you have any questions please feel free to call me at x jason moore
benign,DynegyDirect Log In john please be advised that effective monday december you will need to access dynegydirect with the following log in user id jarnold password enron please note that these are case sensitive your current log in will no longer be available on monday thank you stephanie sever x
benign,Re: HeHub Basis Sep00 yes i managed it while she was on vacation david forsterenron am to john arnoldhouectect cc subject hehub basis sep i note that sandra brawner is managing this product today but your id had it friday night does this sound right dave forwarded by david forstercorpenron on am david forster pm to john arnoldhouectect cc subject hehub basis sep was live as of this evening i suspended it dave
benign, ben jeff shankman gave me your name i have assumed jeffs old responsibilities as head of the natural gas derivatives trading group our broker edf man supplies us with million of margin financing every night they are trying to clean up their books for end of quarter andor year on sep they have asked if we can post the million overnight on the th we did this last year as well please advise john
benign,"FW: Your Amazon.com order (#002-4083380-7905653): your approval
 required original message from ordersamazoncom mailtoordersamazoncom sent monday october am to arora harry cc ordersamazoncom subject your amazoncom order your approval required hello from amazoncom we wanted to let you know that were experiencing a delay with the following item masami saionji the golden key to happiness words of guidance and wisdom item delayed weeks to approve this delay or to cancel this item from your order please go to if we have not received your approval or cancellation by we will still try to obtain and ship this item before that date otherwise we will automatically cancel the item for you on that date if clicking the above link doesnt seem to work you can copy and paste the link into your browsers address window or retype it there we apologize for any inconvenience caused by this delay thanks for shopping at amazoncom and we hope to see you again sincerely customer service department amazoncom earths biggest selection"
benign,Breakfast/Lunch if you are planning on eating breakfast and lunch tomorrow please come see me with cash thanks tjae black east power trading assistant to kevin presto off fax cell
benign,FW: Select Energy and Stone Energy Corporation susan please update the master demand log with the information below lets make sure we do not send a termination letter on friday we need to attempt to resolve this payment question first sara well discuss this in the morning thanks talked to bill obrien today he contends that select made required payments with the exception of some holdbacks which were clearly documented and provided to enron select wants to perform under the contract until that time we can mutually negotiate an early termination he is faxing pages of information which supports selects previous payments bill requests that enron q provide current written payment instructions q if we cannot resolve the payment dispute tomorrow demand letter deadline rescind the demand letter w rights to reopen after analysis is complete q have enrons attorney contact selects attorney see fax cover sheet for contact information bill expressed concern that enron would send a termination notice tomorrow prior to resolution of the payment dispute i assured him that our intention was to resolve the payment issue if possible reserving that we might agree to differ if resolution isnt possible original message from shackleton sara sent wednesday march pm to dicarlo louis bailey susan cc bridges michael mcmichael jr ed miroballi angelo subject select energy and stone energy corporation received a voice mail from bill obrien credit manager of select energy at he says that payments were previously made on the referenced invoices and he is pulling the data together he wants to talk on thursday louis can you call him please received a demand letter from stone energy corporation which cites enas i failure to pay stone under the swap ev which will be a default in business days and ii bankruptcy stone may later designate an early termination date stone will also offset amounts owed by ena upstream company to stone louis we need to verify the swap payment issue and ill have a copy of the letter sent to you sara shackleton enron wholesale services smith street eba houston tx ph fax
benign,RE: Questar call barry tycholiz original message from taylor gary sent wednesday july pm to allen phillip k subject questar phillip im thinking of speaking with questar about weather hedging for both their distribution and transportation businesses is there someone on your desk i should speak with first thanks and regards gary x
benign, jeff i received the fax from velasquez masonry for he is proposing to do work on nine buildings from the memo from the city it sounds like and are the units that are at risk for collapse i dont want to pay for any discretionary work also i am still waiting for a quote from another mason i am willing to offer toward the repair and removal of rock in return for the release prepared by jacques with regard to the utilities i want to have them transferred on monday the st that will be one month that the utilities have been in my name it needs to be clear that i will net that months electric and water against the for the rock if she is willing to take the money for repairs we should be able to wrap things up immediately if not we will have to continue negotiations but the utilities still need to be transferred phillip
benign,info john i will have my cell with me until saturday the nd from the th please reach me at i will be out of the country but checking in at that number i will call you tonight to make sure that this information has made it to you thanksjeb
benign, are you free for drinks either monday or wednesday
benign,RE: Confirmation: Risk Management Simulation Meeting 10/30/01 please send more details regarding this meeting original message from monicalbrownaccenturecomenron sent monday october am to pallenenroncom cc sheriarighiaccenturecom subject confirmation risk management simulation meeting hi phillip this message is to confirm our meeting with you on tuesday october th from am am the location will be eb attendees will be monica brown and sheri righi let me know if you have any questions i can be reached at thanks monica l brown accenture houston allen parkway direct dial vpn octel fax email monicalbrownaccenturecom this message is for the designated recipient only and may contain privileged or confidential information if you have received it in error please notify the sender immediately and delete the original any other use of the email by you is prohibited
benign, you sold tas futures with paribas andi gave them up to edf man account you bought ld swaps sp from sempradave d thanks
benign,Re: Substantiation for EOL hows from margaret allenenron on pm to john arnoldhouectect cc subject re substantiation for eol oh i have a meeting with four people at can i come before or after that if no other time works i can probably change it just let me know msa
benign,New Year Greetings ! heralds the actual millenium a unique date to be repeated only after years heres hoping that the millenium showers health wealth hapiness in all extremes on you your family makes the world a great place to live best regards mukuljayshree
benign, fyi jan red jan trading with sep
benign,Let Me Know Your Need for Xerox Copier Training we recently installed two new digital copiers in the break room for the most part they are very user friendly and i have been able to make different types of copy jobs without any training at all however we have the capability to provide formal training with a xerox representative on a prescheduled basis a training session which can accommodate five people for training is scheduled for thursday at am the training takes an hour and a half if more than five individuals request training on thursday i will schedule another training session at a later date for your information if you are not interested in formal training there is an instructional cd that you can borrow to learn about the features of the equipment and there is a manual you can borrow if you would like to borrow it for instructional purposes please contact me if you are interested in attending xerox training on thursday at am or if you would be interested in training at another time and i will coordinate these training efforts let me know if you have any questions
benign, jeff the trade did go in yesterday to book oilpricespec if this is not the right book email or call john
benign,Pre-Petition Mutual Terminaition -- Termination Amounts tom or veronica as you know prior to the bankruptcy filing ena andor epmi entered into agreements with some of their trading counterparties whereby the parties agreed to mutually terminate contracts andor transactions and wherein the parties agreed to termination amounts to be paid in light of these prepetition arrangements please confim if the following termination payments were received by ena or epmi counterparty termination amount due ena or epmi bp capital energy equity international holdings ltd bp capital energy fund lp constellation power source inc energy authority inc the international paper company nui utilities inc nui energy brokers inc t boone pickens public service company of colorado sempra energy trading corp pge energy tradingpower lp sprague energy corp thermo cogeneration partnership lp ugi utilities inc wells fargo bank na i look forward to your response and many thanks for your help in this matter cordially susan s bailey enron north america corp smith street suite a houston texas phone fax email susanbaileyenroncom
benign,PIRA's Current News & Analysis dear pira client the following current news analysis articles have been published on piras website opec set to cut mmbd with likely dec start date speculative short selling hammers crude oil prices but for how long please go to these articles can be found in the client section of piras website you will need a pira online account in order to gain access for account information please contact dyana rothman drothmanpiracom best regards pira energy
benign,Organizational Structure Topic - Berney Aucoin bernie good morning i hope all is well i have tried not bother you with this project during q but now i need for you to review the content that was developed for your area please make an effort to review this content and get it back to me next week cob nov th you can add subtract correct etc to this content thanks on advance have a happy thanksgiving and safe travels cheers kirk forwarded by kirk mcdanielhouees on am sheriarighiaccenturecom on pm to kmcdanienroncom cc monicalbrownaccenturecom donaldlbarnhartaccenturecom subject organizational structure topic berney aucoin kirk attached is our draft of the organizational structure topic for the knowledge system berney aucoin is the official signoff for this topic he is also responsible for the accounting and reporting topic which will not be ready for signoff until middecember monica is currently working with errol mclaughlin to help develop this topic i know challenging times are ahead please let me know what i can do to help facilitate this review process ideally we would like to have this topic edited includes providing any missing content by monday december th thank you see attached file org structure topicvdoc sheri a righi accenture human performance service line hartford one financial plaza direct dial vpn octel email sheriarighiaccenturecom this message is for the designated recipient only and may contain privileged proprietary or otherwise private information if you have received it in error please notify the sender immediately and delete the original any other use of the email by you is prohibited org structure topicvdoc
benign,Nov 6th meeting @ 8:30 a.m. sorry for the confusion the meeting on november the th will be at am please see the attachment for more information thank you the following section of this message contains a file attachment prepared for transmission using the internet mime message format if you are using pegasus mail or any another mimecompliant system you should be able to save it or view it from within your mailer if you cannot please ask your system administrator for assistance file information file lastnov th announcement formatteddoc date oct size bytes type unknown lastnov th announcement formatteddoc
benign,FW: Reminder:  Portland Fundamental Analysis Strategy Meeting original message from sheppard kathryn sent monday october pm to richey cooper gaskill chris grigsby mike ryan david cc lavorato john zufferli john allen phillip k heizenrader tim subject reminder portland fundamental analysis strategy meeting the callin information for the tuesday portland fundamental analysis strategy meeting is as follows date each tuesday time pm pdt dial in number participant code if you have any questions please contact kathy sheppard at thanks
